,merchant,first_6_digits,payment_ref,amount_eur,card_network,card_type,timestamp,refused_by_bank,bank_country_id,user_id,user_country_id,is_fraud
42257,Shop8,582384.0,e111b7ddce53003c,0.0,SchemeD,CREDIT,1461427807,0,72.0,2791448578.0,45.0,0
42258,Shop3,842245.0,badb3a13a2a42ea0,10.0,SchemeF,CREDIT,1459399657,0,72.0,2547688378.0,45.0,0
42259,Shop3,540427.0,81a4560a12ddceec,6.05,SchemeD,CREDIT,1460785706,0,72.0,2769558034.0,45.0,0
42260,Shop8,482300.0,3fcecb1199cddc8d,0.0,SchemeD,PREPAID,1462025167,0,72.0,2813747599.0,45.0,0
42261,Shop3,546584.0,68a4f31eb7b5b5fa,2.67,SchemeDB,,1460275840,1,72.0,2732294197.0,45.0,0
42262,Shop8,510248.0,def62e8bcbf3e258,1.0,SchemeD,CREDIT,1461639316,1,72.0,2798385247.0,45.0,0
42263,Shop8,906932.0,f704d10d84777e35,0.0,SchemeD,CREDIT,1458133109,1,72.0,2675326101.0,45.0,0
42264,Shop3,30174.0,983dcb7f406e51af,5.8,SchemeF,CREDIT,1456965527,0,72.0,2602592146.0,45.0,0
42265,Shop3,943983.0,505de538d8fe7d59,1.0,SchemeF,CREDIT,1457578495,0,72.0,2263657199.0,45.0,0
42266,Shop3,551209.0,e2415af3e21c69ff,2.5,SchemeF,CREDIT,1457153278,0,72.0,2329362803.0,45.0,0
42267,Shop3,464169.0,63a22e1ecb65ed89,2.5,SchemeF,CREDIT,1457134925,0,72.0,2291583551.0,45.0,0
42268,Shop3,461170.0,54f88c66feb7ae28,2.5,SchemeFA,CREDIT,1460382679,0,72.0,2402722687.0,45.0,0
42269,Shop3,270529.0,e2c489f1b3f3f0b1,9.42,SchemeF,CREDIT,1461520384,0,72.0,2262248656.0,45.0,0
42270,Shop3,968910.0,c39536ed096a251e,0.1,SchemeDB,,1461581497,1,72.0,2795962787.0,45.0,0
42271,Shop3,449250.0,76dad984984bc640,11.15,SchemeF,CREDIT,1460067746,0,72.0,2616315587.0,45.0,0
42272,Shop3,30174.0,1c878e48bb446d21,5.75,SchemeF,CREDIT,1457693330,0,72.0,2602592146.0,45.0,0
42273,Shop3,17541.0,b6a4f4404f38251a,3.7,SchemeDB,,1460922871,1,72.0,2675674318.0,45.0,0
42274,Shop3,693627.0,65138e3737a23349,1.0,SchemeDB,,1459820903,1,72.0,2294896749.0,45.0,0
42275,Shop8,632685.0,c37fb5733cec397f,0.0,SchemeF,CREDIT,1459848269,1,72.0,2735290909.0,45.0,0
42276,Shop3,96365.0,c3419e6995d5411f,1.0,SchemeF,CREDIT,1459287723,0,72.0,2214992145.0,45.0,0
42277,Shop8,687793.0,062bf04a51288cde,0.0,SchemeD,CREDIT,1459249112,0,72.0,2705998278.0,45.0,0
42278,Shop3,401557.0,146593855b7e8dfb,5.45,SchemeF,CREDIT,1459124622,0,72.0,2286270864.0,45.0,0
42279,Shop8,362410.0,28ca4fdcc5f9b416,0.0,SchemeD,CREDIT,1461394853,1,72.0,,45.0,0
42280,Shop3,460827.0,b6cecc9172f8ef5e,3.25,SchemeDB,,1461414301,1,72.0,,45.0,0
42281,Shop3,344166.0,4b08887932d6975d,10.95,SchemeDB,,1457968742,1,72.0,2153524513.0,45.0,0
42282,Shop8,424551.0,2b69baaac485e148,0.0,SchemeD,PREPAID,1460038258,0,72.0,2742643821.0,45.0,0
42283,Shop3,103247.0,8aea2a4d8a7e22d0,11.7,SchemeD,CREDIT,1462002085,0,72.0,2772681635.0,45.0,0
42284,Shop3,401557.0,4cbbb277e545497e,5.25,SchemeF,CREDIT,1459374617,0,72.0,2286270864.0,45.0,0
42285,Shop8,623754.0,4c33d3885c97bd3e,0.0,SchemeF,PREPAID,1457767362,1,72.0,2662907461.0,45.0,0
42286,Shop3,693627.0,9a8b4a6ff3a8f44a,2.6,SchemeDB,,1458785388,1,72.0,2230385160.0,45.0,0
42287,Shop3,968910.0,a9870d98ce8e0dba,7.6,SchemeDB,,1457642183,1,72.0,2625106186.0,45.0,0
42288,Shop8,545393.0,6da66005c1d978c5,0.0,SchemeD,CREDIT,1458919890,0,72.0,2702401803.0,45.0,0
42289,Shop8,335761.0,d7fc60fbd4a7c120,0.0,SchemeD,CREDIT,1459599318,1,72.0,2726624930.0,45.0,0
42290,Shop3,61576.0,c9b0cc1dd6abb842,6.95,SchemeF,CREDIT,1457210926,0,72.0,2621414802.0,45.0,0
42291,Shop3,88004.0,e0d7a5aa42b5044c,2.44,SchemeI,CREDIT,1461717849,0,72.0,2734660425.0,45.0,0
42292,Shop3,687793.0,e3b6b585289ed87f,12.7,SchemeDB,,1461508287,1,72.0,2730017048.0,45.0,0
42293,Shop3,299741.0,e32a88fd1d621fb9,7.21,SchemeFA,CREDIT,1459288175,0,72.0,2704883402.0,45.0,0
42294,Shop3,968910.0,99a16899558321c9,1.0,SchemeDB,,1458002272,1,72.0,2670848433.0,45.0,0
42295,Shop3,687793.0,fabb5463f2b42577,2.35,SchemeDB,,1457268615,1,72.0,2645526338.0,45.0,0
42296,Shop8,460827.0,bc7e8d7961df4576,0.0,SchemeD,CREDIT,1457299242,1,72.0,2646922472.0,45.0,0
42297,Shop3,687793.0,b1e0a9ef47dcdb2e,1.0,SchemeDB,,1460576898,1,72.0,2761890116.0,45.0,0
42298,Shop3,323526.0,b9d60d82f7800d6d,14.75,SchemeF,CREDIT,1461867152,0,72.0,2279587323.0,45.0,0
42299,Shop3,968910.0,ee1126a7c4cdeecc,1.85,SchemeDB,,1457369966,1,72.0,2649103813.0,45.0,0
42300,Shop3,447415.0,a3371840c2397213,1.9,SchemeDB,,1458561781,1,72.0,2680252249.0,45.0,0
42301,Shop3,675516.0,5eaf8ef9146132cb,1.0,SchemeF,CREDIT,1457539136,0,72.0,2614405828.0,45.0,0
42302,Shop8,609848.0,c6fee873c81b600b,0.0,SchemeF,CREDIT,1461913608,1,72.0,2631267229.0,45.0,0
42303,Shop3,308598.0,ce0da3d726047e52,10.98,SchemeDB,,1461235473,1,72.0,2768669288.0,45.0,0
42304,Shop3,337350.0,519cd0d98fce4e41,2.55,SchemeF,DEBIT,1459087099,0,75.0,2640496650.0,45.0,0
42305,Shop8,831278.0,f1634c05f0cc24fe,0.0,SchemeF,DEBIT,1458489923,0,75.0,2687584395.0,45.0,0
42306,Shop3,188712.0,31a59bd9b2bdfdf9,5.3,SchemeD,CREDIT,1460352678,0,78.0,2690097797.0,45.0,0
42307,Shop3,785034.0,ade9f149013646a4,13.85,SchemeF,CREDIT,1461705370,0,77.0,2597357171.0,45.0,0
42308,Shop8,515282.0,ef089f0f10b45417,0.0,SchemeD,CREDIT,1460194002,1,77.0,2747920674.0,45.0,0
42309,Shop8,205648.0,07a3240afda4a270,0.0,SchemeF,CREDIT,1456870211,0,77.0,2632634420.0,45.0,0
42310,Shop8,741432.0,660bc0ae98c14e75,0.0,SchemeF,PREPAID,1457432026,0,77.0,2650949764.0,45.0,0
42311,Shop3,205648.0,30c50225c01aa6a0,7.04,SchemeF,CREDIT,1458514034,0,77.0,2426704295.0,45.0,0
42312,Shop3,670636.0,4d64f5ad76b2f37b,4.9,SchemeF,CREDIT,1457624888,0,77.0,2265208934.0,45.0,0
42313,Shop3,89008.0,a132d13e5377aeba,4.95,SchemeDA,DEBIT,1459804720,0,77.0,2710217018.0,45.0,0
42314,Shop3,670636.0,b6fc6a2faff4fe91,2.8,SchemeF,CREDIT,1460236764,0,77.0,2647865014.0,45.0,0
42315,Shop3,205648.0,5bcd89c51ae0183f,5.15,SchemeF,CREDIT,1461730290,0,77.0,2800438871.0,45.0,0
42316,Shop3,118098.0,6d59905ae13b30e5,5.4,SchemeD,CREDIT,1461208823,0,77.0,2770542403.0,45.0,0
42317,Shop3,532096.0,b854cad3a3da1103,1.2,SchemeF,DEBIT,1459286742,0,77.0,2613263420.0,45.0,0
42318,Shop3,339827.0,ec4bf98cd418d01b,8.54,SchemeD,DEBIT,1456863150,0,81.0,2224587109.0,45.0,0
42319,Shop3,519139.0,f66e484d2b6860d6,5.05,SchemeD,DEBIT,1460446035,0,81.0,2592769176.0,45.0,0
42320,Shop3,223247.0,4fabab61eff02118,5.25,SchemeD,DEBIT,1459498227,0,81.0,2349701562.0,45.0,0
42321,Shop3,155126.0,c8a64987b523b2a6,4.85,SchemeF,CREDIT,1458637375,0,81.0,2268819383.0,45.0,0
42322,Shop3,339827.0,dbbdfebccd5b5194,10.0,SchemeD,DEBIT,1457014983,0,81.0,2413864154.0,45.0,0
42323,Shop3,519139.0,9ccbe2677abd6ad3,3.8,SchemeD,DEBIT,1460209698,0,81.0,2435611357.0,45.0,0
42324,Shop8,23383.0,e229ed74fe5e64a5,0.0,SchemeF,CREDIT,1461023840,0,81.0,2778078227.0,45.0,0
42325,Shop3,305283.0,52c40027412d794e,1.05,SchemeF,CREDIT,1458037781,0,81.0,2670131876.0,45.0,0
42326,Shop3,223247.0,02df2274f2579778,3.5,SchemeD,DEBIT,1461213443,0,81.0,2784554426.0,45.0,0
42327,Shop3,911262.0,b991bab5e024285f,0.4,SchemeIA,CREDIT,1458048495,0,81.0,2579722280.0,45.0,0
42328,Shop3,698665.0,a9f8534c560106ca,2.55,SchemeD,DEBIT,1459924807,0,81.0,2241323698.0,45.0,0
42329,Shop8,771176.0,2c6f9e2c80652a18,0.0,SchemeD,DEBIT,1461265777,0,81.0,2786174950.0,45.0,0
42330,Shop3,672955.0,cae032a6a058069e,1.15,SchemeF,DEBIT,1460990756,1,81.0,2776754137.0,45.0,0
42331,Shop3,648050.0,5c0b6cfaae3ee15f,4.43,SchemeF,DEBIT,1458980682,0,81.0,2311414177.0,45.0,0
42332,Shop3,698665.0,d7ce0510b588eca0,4.8,SchemeD,DEBIT,1460781239,0,81.0,2663038205.0,45.0,0
42333,Shop3,61753.0,4050742ede0b61ae,6.1,SchemeF,CREDIT,1458833341,0,81.0,2161650512.0,45.0,0
42334,Shop3,339827.0,e084201d8355b628,2.94,SchemeD,DEBIT,1457137998,0,81.0,2236110139.0,45.0,0
42335,Shop3,771176.0,b5e292d45139fb29,4.1,SchemeD,DEBIT,1460917005,0,81.0,2774362171.0,45.0,0
42336,Shop3,867277.0,2d9b853b6011e623,4.48,SchemeF,CREDIT,1456850524,0,83.0,2282081957.0,45.0,0
42337,Shop3,867277.0,6fc2a7ada6ae0d54,2.5,SchemeF,CREDIT,1459566758,0,83.0,2282081957.0,45.0,0
42338,Shop3,436429.0,d9face0a2126a9d5,13.5,SchemeF,CREDIT,1459677419,0,88.0,2203923620.0,45.0,0
42339,Shop3,965572.0,0d06c2e7bda0e456,2.06,SchemeI,CREDIT,1461723070,0,88.0,2642076074.0,45.0,0
42340,Shop8,73435.0,41415681bdb2e780,0.0,SchemeF,CREDIT,1458697799,0,87.0,2694855213.0,45.0,0
42341,Shop3,508681.0,1c8ee57687e47ab9,1.0,SchemeF,CREDIT,1460479596,0,95.0,2755107255.0,45.0,0
42342,Shop8,163122.0,15d0e217c1b0aec1,0.0,SchemeF,CREDIT,1458659199,0,99.0,2693211764.0,45.0,0
42343,Shop3,443477.0,36296d4bb81296cc,5.65,SchemeDA,CREDIT,1459081461,0,99.0,2695493901.0,45.0,0
42344,Shop3,254929.0,e89737021febdfcd,4.2,SchemeF,DEBIT,1458236151,0,99.0,2616273481.0,45.0,0
42345,Shop3,769749.0,819eedf24f8dbc2e,3.85,SchemeFA,CREDIT,1458662048,0,99.0,2620476352.0,45.0,0
42346,Shop8,510598.0,e9005d503112d799,0.0,SchemeF,DEBIT,1458310500,0,99.0,2681574693.0,45.0,0
42347,Shop3,451812.0,559ed03dda70f52a,2.9,SchemeF,DEBIT,1459981688,1,99.0,2740891791.0,45.0,0
42348,Shop8,418875.0,9cd6074366aa0802,0.0,SchemeF,CREDIT,1459380848,0,99.0,2698153963.0,45.0,0
42349,Shop3,254929.0,6726af4a272e1b9a,4.8,SchemeF,DEBIT,1457819634,0,99.0,2616273481.0,45.0,0
42350,Shop3,436619.0,53e289a8b248ca73,3.65,SchemeI,CREDIT,1460397396,0,99.0,2626335185.0,45.0,0
42351,Shop8,182702.0,aba2cc6b7574f5d7,0.0,SchemeF,DEBIT,1458386820,0,99.0,2683995008.0,45.0,0
42352,Shop8,582081.0,245eb527fa96afc9,0.0,SchemeF,CREDIT,1459874097,0,99.0,2698153963.0,45.0,0
42353,Shop3,77334.0,c78a5208e3cfe5be,3.85,SchemeI,CREDIT,1457989612,0,99.0,2490291318.0,45.0,0
42354,Shop8,217430.0,35a12cccaf73cfb6,0.0,SchemeF,CREDIT,1457002770,0,99.0,2636952563.0,45.0,0
42355,Shop3,923650.0,486d54556ac88863,5.05,SchemeF,CREDIT,1461835781,0,99.0,2803163173.0,45.0,0
42356,Shop3,483330.0,5077d81dc3a987bf,5.9,SchemeD,CREDIT,1456862081,1,99.0,2065812598.0,45.0,0
42357,Shop8,923650.0,11d0be373256f457,0.0,SchemeF,CREDIT,1458163558,0,99.0,2676852932.0,45.0,0
42358,Shop3,483330.0,e64fee949b83ea43,13.9,SchemeD,CREDIT,1461558788,0,99.0,2789228904.0,45.0,0
42359,Shop3,574228.0,f585328fe7d13897,4.0,SchemeF,DEBIT,1458831846,0,99.0,2170764567.0,45.0,0
42360,Shop3,330260.0,2473543b8ed374fd,9.5,SchemeF,DEBIT,1461769529,1,99.0,2311139960.0,45.0,0
42361,Shop3,923650.0,d6fbca424eeec924,11.6,SchemeF,CREDIT,1460902748,0,99.0,2210025274.0,45.0,0
42362,Shop3,394978.0,7f55afeea7eec1ad,25.3,SchemeF,CREDIT,1460895741,1,99.0,2773358275.0,45.0,0
42363,Shop8,214938.0,a368444b6eb84f00,0.0,SchemeF,CREDIT,1458122260,0,101.0,2674799375.0,45.0,0
42364,Shop3,27671.0,14563e35dae646a8,6.35,SchemeF,CREDIT,1461766221,0,104.0,2660210026.0,45.0,0
42365,Shop3,933611.0,8e2e4727a8523d2c,3.35,SchemeFB,,1459578551,0,102.0,2666242387.0,45.0,0
42366,Shop8,10953.0,968e9a7d7272034b,0.0,SchemeFB,,1461614572,1,102.0,2797820202.0,45.0,0
42367,Shop3,134781.0,a3c756543a65fe9d,2.5,SchemeF,PREPAID,1461545823,0,103.0,2637469224.0,45.0,0
42368,Shop3,186580.0,e818beca09c437ba,2.5,SchemeD,PREPAID,1461537950,0,103.0,2779221933.0,45.0,0
42369,Shop3,518341.0,a159eb5aff1a6121,9.8,SchemeF,CREDIT,1460493609,0,105.0,2231737703.0,45.0,0
42370,Shop3,460891.0,67e430921ed054bd,2.5,SchemeF,PREPAID,1458998603,0,105.0,2195587388.0,45.0,0
42371,Shop3,342799.0,a5ce5e2d906d2473,2.5,SchemeD,CREDIT,1459394844,1,105.0,2187460396.0,45.0,0
42372,Shop3,331248.0,82afb61078427372,2.55,SchemeF,CREDIT,1458307027,0,105.0,2243086838.0,45.0,0
42373,Shop3,460891.0,1f4a2c7ff5dbae69,5.65,SchemeF,PREPAID,1457799438,0,105.0,2195587388.0,45.0,0
42374,Shop3,460891.0,af8802c79d6d37da,13.4,SchemeF,PREPAID,1459582733,1,105.0,2472654191.0,45.0,0
42375,Shop3,491022.0,62f23cd51df80884,16.1,SchemeF,CREDIT,1457938240,0,105.0,2659433251.0,45.0,0
42376,Shop3,342799.0,0977e584e09f5626,3.0,SchemeD,CREDIT,1459350202,0,105.0,2187460396.0,45.0,0
42377,Shop3,384467.0,67e65fff52208cd3,9.1,SchemeF,CREDIT,1457037262,1,105.0,2249439954.0,45.0,0
42378,Shop3,460891.0,8428e0c3803dc765,8.65,SchemeF,PREPAID,1459686997,1,105.0,2213067773.0,45.0,0
42379,Shop3,491022.0,9ac01303960725f0,5.3,SchemeF,CREDIT,1458845312,1,105.0,2291098005.0,45.0,0
42380,Shop3,129443.0,fab5c8701ce8ebf8,7.15,SchemeF,CREDIT,1459616030,0,105.0,2722100145.0,45.0,0
42381,Shop8,295653.0,aa546881dee3c066,0.0,SchemeF,CREDIT,1457261822,1,105.0,2161108552.0,45.0,0
42382,Shop3,766078.0,935f974270fb9dc9,45.0,SchemeF,PREPAID,1457619905,1,105.0,2185810986.0,45.0,0
42383,Shop3,331248.0,5394ca7c919b351e,9.15,SchemeF,CREDIT,1458929096,1,105.0,2243086838.0,45.0,0
42384,Shop3,331248.0,9546ec5b4e2ebd13,9.75,SchemeF,CREDIT,1458921001,1,105.0,2243086838.0,45.0,0
42385,Shop3,460891.0,52c563c855d96a05,18.45,SchemeF,PREPAID,1456901864,0,105.0,2160560372.0,45.0,0
42386,Shop3,491022.0,c0b7e14e48f0cedc,6.3,SchemeF,CREDIT,1458915278,1,105.0,2291098005.0,45.0,0
42387,Shop3,766078.0,0e48e5df12f33fc2,2.5,SchemeF,PREPAID,1461809330,1,105.0,2460926536.0,45.0,0
42388,Shop3,766078.0,f8b84ae7d500bb17,13.35,SchemeF,PREPAID,1461811285,1,105.0,2460926536.0,45.0,0
42389,Shop3,460891.0,a3feb15e8f143b2a,6.35,SchemeF,PREPAID,1457491279,0,105.0,2159867617.0,45.0,0
42390,Shop3,747656.0,e1e5aa895a7b102d,12.5,SchemeF,CREDIT,1458388495,1,105.0,2195587388.0,45.0,0
42391,Shop3,223695.0,6bac7cfcca81fe77,2.5,SchemeD,PREPAID,1459885637,1,105.0,2490749349.0,45.0,0
42392,Shop3,491022.0,43c1f42fbf5e3598,2.7,SchemeF,CREDIT,1459256133,0,105.0,2166670014.0,45.0,0
42393,Shop3,460891.0,16585e8387e166c3,7.15,SchemeF,PREPAID,1461001600,0,105.0,2171311844.0,45.0,0
42394,Shop3,518341.0,f6431b4faa3471d9,9.0,SchemeF,CREDIT,1457967979,1,105.0,2183193149.0,45.0,0
42395,Shop3,518341.0,2959dff4180bfd33,2.5,SchemeF,CREDIT,1458839229,1,105.0,2224490862.0,45.0,0
42396,Shop3,491022.0,67b1adbc195b132d,3.25,SchemeF,CREDIT,1459616721,1,105.0,2291098005.0,45.0,0
42397,Shop3,460891.0,74e385554e17d84f,2.5,SchemeF,PREPAID,1458164635,0,105.0,2366634605.0,45.0,0
42398,Shop3,223695.0,2a3d15ad3dc10423,15.5,SchemeD,PREPAID,1458563124,0,105.0,2220715273.0,45.0,0
42399,Shop8,460891.0,7c8c56e5c1b9ca5a,0.0,SchemeF,PREPAID,1460141590,0,105.0,2746518674.0,45.0,0
42400,Shop3,460891.0,eb02f80d6fa068ae,2.5,SchemeF,PREPAID,1458741240,0,105.0,2314529566.0,45.0,0
42401,Shop3,518341.0,5df61bba7af81c8a,16.1,SchemeF,CREDIT,1456949411,0,105.0,2267930241.0,45.0,0
42402,Shop3,491022.0,c5c3fb68c9795e32,5.85,SchemeF,CREDIT,1457541568,0,105.0,2291098005.0,45.0,0
42403,Shop3,460891.0,a73514bbc79d6ac1,3.25,SchemeF,PREPAID,1461027951,1,105.0,2314529566.0,45.0,0
42404,Shop8,120441.0,56f13d30c6e3aaba,0.0,SchemeF,CREDIT,1459488096,1,105.0,2722672567.0,45.0,0
42405,Shop3,460891.0,c5ccf8760f63f102,3.0,SchemeF,PREPAID,1457465242,1,105.0,2564291731.0,45.0,0
42406,Shop3,491022.0,d3e6fb26c548ae12,3.92,SchemeF,CREDIT,1458683894,0,105.0,2166670014.0,45.0,0
42407,Shop3,223695.0,6b41eb131d044710,2.5,SchemeD,PREPAID,1461410225,0,105.0,,45.0,0
42408,Shop3,518341.0,e9d28293c6eb5351,8.1,SchemeF,CREDIT,1459690779,0,105.0,2188120698.0,45.0,0
42409,Shop3,460891.0,d218496230e3c30a,6.65,SchemeF,PREPAID,1459294036,1,105.0,2195587388.0,45.0,0
42410,Shop3,491022.0,4ff18ad78084d04b,8.2,SchemeF,CREDIT,1457610283,0,105.0,2291098005.0,45.0,0
42411,Shop3,331248.0,2dd55478a560017b,24.35,SchemeF,CREDIT,1458920881,1,105.0,2243086838.0,45.0,0
42412,Shop3,257378.0,a110bf17b9d4a428,9.9,SchemeF,CREDIT,1457259494,1,105.0,2170320702.0,45.0,0
42413,Shop3,81911.0,5cad5ea76573fc45,8.3,SchemeF,CREDIT,1457145946,0,105.0,2219192349.0,45.0,0
42414,Shop3,460891.0,341298fb78a09f55,7.15,SchemeF,PREPAID,1458544379,1,105.0,2261849888.0,45.0,0
42415,Shop8,460891.0,ac233f615a3eb61c,0.0,SchemeF,PREPAID,1457059804,0,105.0,2620721531.0,45.0,0
42416,Shop3,518341.0,b1a79666eedc704f,9.0,SchemeF,CREDIT,1460925338,0,105.0,2188120698.0,45.0,0
42417,Shop3,432397.0,7e7f8d6b56548650,5.4,SchemeF,CREDIT,1460880553,0,105.0,2754425983.0,45.0,0
42418,Shop3,432397.0,fdd03ac1b1f8d423,7.8,SchemeF,CREDIT,1460473585,0,105.0,2754425983.0,45.0,0
42419,Shop8,384467.0,45b97957973b102c,0.0,SchemeF,CREDIT,1458078112,0,105.0,2157286105.0,45.0,0
42420,Shop3,223695.0,a54e20529a5fca38,15.55,SchemeD,PREPAID,1457449238,0,105.0,2220715273.0,45.0,0
42421,Shop3,384467.0,c7d76df3d53daa9f,6.55,SchemeF,CREDIT,1458995692,1,105.0,2242814990.0,45.0,0
42422,Shop3,460891.0,6961bd88c452ad92,2.5,SchemeF,PREPAID,1462014667,1,105.0,2564291731.0,45.0,0
42423,Shop3,295653.0,920d811cd083c313,5.85,SchemeF,CREDIT,1459369999,1,105.0,2176971205.0,45.0,0
42424,Shop3,766078.0,b0fdda60181e31df,2.5,SchemeF,PREPAID,1458913324,1,105.0,2187460396.0,45.0,0
42425,Shop3,935376.0,f5cbd06e61327eb7,2.5,SchemeF,CREDIT,1458532913,1,105.0,2196902321.0,45.0,0
42426,Shop8,460891.0,b6f064e0212eae60,0.0,SchemeF,PREPAID,1457205754,0,105.0,2186873002.0,45.0,0
42427,Shop3,460891.0,5cd203c976c77d13,3.6,SchemeF,PREPAID,1458574532,1,105.0,2366634605.0,45.0,0
42428,Shop3,460891.0,43ff4a06e1cf2e0c,6.5,SchemeF,PREPAID,1460113978,0,105.0,2171311844.0,45.0,0
42429,Shop3,766078.0,af50f415814e7adf,13.35,SchemeF,PREPAID,1461801453,1,105.0,2460926536.0,45.0,0
42430,Shop3,518341.0,7a1b29a4a2481608,1.05,SchemeF,CREDIT,1461501671,0,105.0,2709347042.0,45.0,0
42431,Shop3,432397.0,b3ca5aa559365a1d,8.91,SchemeF,CREDIT,1457492050,1,105.0,2212950414.0,45.0,0
42432,Shop8,460891.0,7409f532c6590732,0.0,SchemeF,PREPAID,1460747121,1,105.0,2768488291.0,45.0,0
42433,Shop8,812302.0,67a6382f291cbdf7,0.0,SchemeF,PREPAID,1461209982,1,105.0,2189896096.0,45.0,0
42434,Shop3,876706.0,1620f9a38d02b90c,4.2,SchemeF,CREDIT,1459246076,0,10.0,2693669175.0,45.0,0
42435,Shop3,876706.0,821974bdcb2459c4,4.4,SchemeF,CREDIT,1461075177,0,10.0,2165505947.0,45.0,0
42436,Shop3,841718.0,34bbd57c097ddee5,4.05,SchemeD,PREPAID,1458500917,0,10.0,2678964052.0,45.0,0
42437,Shop3,876706.0,c779bc2121b38f6d,4.72,SchemeF,CREDIT,1457530048,0,10.0,2165505947.0,45.0,0
42438,Shop8,564116.0,05bbdcfc6f833093,0.0,SchemeF,CREDIT,1460839789,1,10.0,2659444276.0,45.0,0
42439,Shop8,853035.0,308e9a94925f1fa8,0.0,SchemeD,DEBIT,1460830617,0,11.0,2771386061.0,45.0,0
42440,Shop3,166139.0,a6bdb9ef16cc0f2d,5.7,SchemeF,DEBIT,1459879630,1,17.0,2280704991.0,45.0,0
42441,Shop3,166139.0,d898a8cb8a934417,1.0,SchemeF,DEBIT,1459959845,0,17.0,2280704991.0,45.0,0
42442,Shop3,958191.0,77d005dd7a5f54d9,4.97,SchemeD,PREPAID,1459214472,0,24.0,2632891678.0,45.0,0
42443,Shop3,446510.0,469d869b30c3f748,3.45,SchemeF,PREPAID,1459491630,0,24.0,2679900007.0,45.0,0
42444,Shop3,187661.0,52258e05d487e5ee,5.0,SchemeI,CREDIT,1456973050,0,24.0,2175859413.0,45.0,0
42445,Shop3,90806.0,b0150d34f431baed,2.5,SchemeD,CREDIT,1457922016,0,24.0,2201630882.0,45.0,0
42446,Shop3,732779.0,c3d3a69f2435c798,14.49,SchemeF,PREPAID,1457614644,0,24.0,2585039466.0,45.0,0
42447,Shop3,965922.0,af702736fdb6dc66,5.66,SchemeDA,PREPAID,1458731612,0,24.0,2360319553.0,45.0,0
42448,Shop3,547711.0,0c5ffcb619b4c17f,4.7,SchemeF,PREPAID,1461797500,0,24.0,2805499716.0,45.0,0
42449,Shop3,650371.0,ad16ace22f86be06,4.15,SchemeF,CREDIT,1457091824,0,24.0,2293942123.0,45.0,0
42450,Shop3,926449.0,d2ff5248d8a2118f,5.7,SchemeF,PREPAID,1461266759,0,24.0,2580985740.0,45.0,0
42451,Shop3,197424.0,1581161a28d1ff61,2.85,SchemeD,PREPAID,1461047729,0,24.0,2619503154.0,45.0,0
42452,Shop3,328046.0,6008cbf7850ae18e,4.8,SchemeD,PREPAID,1456852263,0,24.0,2556476770.0,45.0,0
42453,Shop8,739222.0,e170b966621f798d,0.0,SchemeD,PREPAID,1459295287,0,24.0,2715786659.0,45.0,0
42454,Shop3,141719.0,8a2d4f5054dca83c,2.5,SchemeD,PREPAID,1456908766,0,24.0,2633589452.0,45.0,0
42455,Shop3,141719.0,d40579392659806a,6.25,SchemeD,PREPAID,1458858823,0,24.0,2200025649.0,45.0,0
42456,Shop3,554648.0,2b20890d72a2f263,14.7,SchemeI,CREDIT,1458111422,0,24.0,2164394564.0,45.0,0
42457,Shop3,732779.0,e4089276bd08b76d,5.55,SchemeF,PREPAID,1460100675,0,24.0,2730080730.0,45.0,0
42458,Shop3,197424.0,8832db445f24a40d,3.75,SchemeD,PREPAID,1457670794,0,24.0,2607367540.0,45.0,0
42459,Shop8,94396.0,3eed0f9347e893b8,0.0,SchemeF,DEBIT,1459284650,0,24.0,2715396144.0,45.0,0
42460,Shop8,644305.0,89536b6daf2ce138,0.0,SchemeD,PREPAID,1456882657,0,24.0,2632361061.0,45.0,0
42461,Shop3,328046.0,68169caf4b1e6b06,5.8,SchemeD,PREPAID,1458553078,0,24.0,2556476770.0,45.0,0
42462,Shop3,335989.0,a88a02b2f8f7e29b,8.1,SchemeD,CREDIT,1460691667,0,53.0,2766252732.0,45.0,0
42463,Shop3,597316.0,1281851714cf31e2,12.25,SchemeF,DEBIT,1461265624,0,8.0,2768931568.0,45.0,0
42464,Shop3,740360.0,bf44a49978491876,3.75,SchemeI,CREDIT,1460982793,0,6.0,2648736732.0,45.0,0
42465,Shop3,194390.0,4da484deaf34a9dc,14.76,SchemeB,DEBIT,1460963138,1,6.0,2631076886.0,45.0,0
42466,Shop8,642010.0,81f304061b17095f,0.0,SchemeD,DEBIT,1457451768,0,6.0,2343192181.0,45.0,0
42467,Shop3,934471.0,f67fa7d38427879b,1.0,SchemeB,DEBIT,1461657583,1,6.0,2312984754.0,45.0,0
42468,Shop3,343850.0,1f878738ce2caa59,1.0,SchemeB,DEBIT,1457027714,0,6.0,2635773390.0,45.0,0
42469,Shop8,740079.0,09e15f6b13d9240d,0.0,SchemeF,DEBIT,1459771600,0,6.0,1377645114.0,45.0,0
42470,Shop3,975044.0,c7c74108bdb1996d,4.8,SchemeB,DEBIT,1461178232,0,6.0,2208359660.0,45.0,0
42471,Shop3,282205.0,4c57e6289157a884,5.55,SchemeD,DEBIT,1458926511,0,6.0,2172873188.0,45.0,0
42472,Shop8,895194.0,fb87fe85ba9741af,0.0,SchemeF,DEBIT,1457010851,0,6.0,623459336.0,45.0,0
